Datetime,pm25,dew_temp,pbl,surface_air_temp,surface_pressure,surface_skin_temp,surface_wind_temp,surface_precipitation
2010-05-31,5.91,15.596569372853882,1107.5008667180366,22.92698017865297,915.8811166038813,23.9490234001484,4.719775615136986,0.17316569600684933
2010-06-30,8.48,15.553575751484018,1109.003139793379,22.916252412899546,915.8361712340184,23.934512447477168,4.701943727671233,0.17314303288356164
2010-07-31,11.46275362,15.509149009401826,1110.5554886378995,22.90516705495434,915.7897276851598,23.91951779638356,4.683517443956621,0.17311961432283104
2010-08-31,15.2,15.464722267319635,1112.10783748242,22.894081697009135,915.7432841363014,23.904523145289954,4.665091160242009,0.17309619576210045
2010-09-30,16.3,15.421728645949772,1113.6101105577627,22.88335393125571,915.6983387664384,23.89001219261872,4.647259272776256,0.17307353263881278
2010-10-31,13.8,15.377301903867581,1115.1624594022833,22.872268573310503,915.65189521758,23.875017541525114,4.628832989061644,0.17305011407808218
2010-11-30,8.69,15.334308282497718,1116.6647324776256,22.861540807557077,915.6069498477169,23.86050658885388,4.611001101595891,0.17302745095479452
2010-12-31,8.93,15.289881540415525,1118.2170813221462,22.85045544961187,915.5605062988584,23.84551193776027,4.592574817881278,0.17300403239406392
2011-01-31,13.0,15.245454798333334,1119.7694301666668,22.839370091666666,915.51406275,23.830517286666666,4.574148534166667,0.17298061383333332
2011-02-28,11.3,15.251267880634703,1118.7200313164385,22.833606755776255,915.5467338979452,23.82244980181735,4.576807156732877,0.17273816665342465
2011-03-31,8.31,15.25770379318265,1117.5581968751142,22.82722591961187,915.5829055260274,23.81351794359132,4.579750631716895,0.17246974298995432
2011-04-30,5.29,15.263932095648403,1116.4338409641553,22.821050916872146,915.6179103273972,23.8048742098242,4.582599155894977,0.1722099781543379
2011-05-31,5.16,15.270368008196348,1115.2720065228311,22.81467008070776,915.6540819554795,23.79594235159817,4.5855426308789955,0.17194155449086757
2011-06-30,11.9,15.276596310662102,1114.1476506118722,22.808495077968036,915.6890867568493,23.78729861783105,4.588391155057078,0.17168178965525113
2011-07-31,15.5,15.283032223210046,1112.985816170548,22.80211424180365,915.7252583849315,23.77836675960502,4.5913346300410955,0.1714133659917808
2011-08-31,16.7,15.289468135757991,1111.8239817292238,22.795733405639268,915.7614300130138,23.769434901378993,4.594278105025114,0.1711449423283105
2011-09-30,16.4,15.295696438223745,1110.6996258182648,22.78955840289954,915.7964348143836,23.76079116761187,4.5971266292031965,0.17088517749269408
2011-10-31,10.0,15.302132350771691,1109.5377913769407,22.78317756673516,915.8326064424657,23.751859309385843,4.600070104187215,0.17061675382922376
2011-11-30,9.93,15.308360653237443,1108.4134354659818,22.77700256399543,915.8676112438357,23.74321557561872,4.6029186283652965,0.17035698899360732
2011-12-31,12.5,15.31479656578539,1107.2516010246575,22.770621727831045,915.9037828719178,23.734283717392692,4.605862103349315,0.170088565330137
2012-01-31,19.3,15.321232478333334,1106.0897665833334,22.764240891666663,915.9399545,23.725351859166665,4.6088055783333335,0.16982014166666667
2012-02-29,14.3,15.310331663579236,1107.4495180551003,22.773319696903457,915.9629029751821,23.73838125629098,4.61638045803051,0.17008738853210384
